Machine_ID,Timestamp,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%
1,2024-01-16,56.583137523090954,2.93584270384305,5.436778201498121,21.783453657785707,2.708589184637618,4.8769553226036875,285.6685607595934,0.5290682768715058,7.766762323740928
1,2024-01-17,60.86038912840254,2.8720169748432056,5.202929750161107,26.303036584407216,2.5438316313617397,5.750765065628818,282.4499902906991,0.5146942081094893,8.491800187019095
1,2024-01-18,55.13559223777921,2.328549194058228,5.847161097459205,26.377570360538524,1.744421658898013,4.982504189513559,284.2485361279306,0.4924442006139976,6.742893765294033
1,2024-01-19,56.566752123593986,2.0520704987931633,5.741673415400624,30.732826729467877,2.824117361386388,5.289600624125623,363.9004434828415,0.5109845556340556,7.784885098435817
1,2024-01-20,61.284421712531554,2.145773586059203,5.040589905590456,22.200145117706846,2.2460777514821872,5.4458398912423585,236.35269268103508,0.5407137114042796,7.030952417387875
1,2024-01-21,56.432387873540165,2.5965449397331812,5.6935988437949465,24.752363913055714,2.406507789143908,4.838776614724351,281.00686630057197,0.4724338968991628,5.855271030651632
1,2024-01-22,61.768185785713314,2.8284454471367386,5.896657370866326,30.71152633315823,2.3557732525743433,4.842798923918992,261.5040895800641,0.5384619614176768,7.68663661392763
1,2024-01-23,60.299222539564205,2.829592375310195,5.33528385360701,25.84707994604356,2.468267091260564,4.82285685841965,300.37405650444754,0.4730519324161622,7.546260382377804
1,2024-01-24,57.430296622087354,2.8810009051422005,6.018377133550594,25.096808029406482,2.6609691730991294,4.804039117367446,288.26891442666056,0.4603885355174206,6.654434831105923
1,2024-01-25,52.46308988267631,2.6395585403855097,4.848956557300636,27.675942581747755,2.2757527679100367,5.284248783701858,246.94263064900363,0.5550652505561746,8.538274183429486
1,2024-01-26,55.02909884058633,2.847637058450117,6.415678195407168,23.971829170578406,2.532777671159917,5.089406086603064,295.05663852913653,0.3755616649169026,8.966698804415687
1,2024-01-27,56.47872517244904,2.275998289949314,5.80687202054616,23.10950287229215,2.113054226886739,4.494877739281131,292.0614420708617,0.5200598086912541,6.768246535308116
1,2024-01-28,62.49455428271399,2.1109446004890713,4.692029827576429,26.631797041951817,2.8558943499389633,4.444561600372794,258.47267799599337,0.5446776833695895,5.665041776362291
1,2024-01-29,62.4362384614004,2.5699271913524253,5.3790152282636665,25.828585196219404,2.4014145363599795,5.086804316273905,324.127695081335,0.5300642178323889,9.360494039249042
1,2024-01-30,58.1814078385426,2.9692542665197226,5.8205702455573425,25.37206129481299,2.267883396074716,4.663147320925357,262.79152324570845,0.5628603759680838,8.170105881449011
1,2024-01-31,61.913035208150454,2.9973973396485296,6.559280390846813,18.72807438905392,2.497361761742242,4.812762199779932,246.58592397836236,0.4764378461336511,7.6195006192653905
1,2024-02-01,57.911068366644166,2.4924590100079245,5.770148384351413,26.025634444393564,2.267584929071769,4.901481503222046,276.8497286763492,0.5061031815515833,7.3492451480402
1,2024-02-02,59.64554925030515,2.7603845772088635,6.409643958680879,24.300147948257564,2.4349394608666444,5.13001447688374,299.3809146707374,0.4869830957321174,7.164667870576239
1,2024-02-03,59.80039205326587,2.6962824647312535,7.2819453982678,23.768725146363273,2.8731260497165567,3.759042805408651,273.59323988154335,0.5355892233819687,7.212462954337274
1,2024-02-04,61.18436061209861,2.218467855946332,5.986124938513247,25.969691277108904,2.393361963933676,4.1543946975412895,235.22323789080832,0.5234280065464101,7.835597568737653
1,2024-02-05,61.985792790724396,2.6280922640762596,6.063794965411212,27.230130850569847,2.838095715552935,4.777209374602773,268.9604031335707,0.36160982699909033,7.201885958868414
1,2024-02-06,69.1270297905139,2.3252703395849728,5.4190630021917,23.44866365060886,2.6744214831158217,5.120847557599444,257.36823376646305,0.5327075306622192,8.362732089306721
1,2024-02-07,56.388000981391755,2.857468888051838,5.821779804550409,23.64325972558442,2.067573147406418,4.801698469893789,293.7109489393302,0.5064132172052254,7.822579166105552
1,2024-02-08,56.95986006205054,2.5872129149349576,5.405213025632718,24.380302228162606,2.955867283416101,4.271226462822675,281.8899367335918,0.5007405046954304,7.979962883196404
1,2024-02-09,61.45368885487224,2.439741960385174,6.021842036218019,22.792300582772906,2.9301236353554265,5.675919112660133,263.79977428353834,0.4974442669796563,8.129130712478217
1,2024-02-10,61.8440414541131,2.531804430577148,5.471502669982438,23.884793356035356,2.173636762017416,5.659924171805493,235.45884501313893,0.6097896331757157,8.934183117723725
1,2024-02-11,59.33473793126383,2.676235663660736,5.681878552969787,27.531839188654146,2.5806299885225448,5.248792904346032,272.6680078760315,0.44576587963117925,7.8248672930813905
1,2024-02-12,63.96670032393391,2.7140861184634484,5.490935072256946,23.24931611860623,2.8461136568641434,3.7977331650530504,333.75319299402344,0.5670215710108439,6.956453603289934
1,2024-02-13,60.208227846542144,2.640037038025003,5.911164690540454,23.399878611355636,2.735258618529709,5.746370614492901,246.55200387135784,0.39493691577565854,8.945730667670272
1,2024-02-14,56.76564464571416,2.9146426565643897,6.2003377705331255,28.379089937449457,2.174264882693881,6.1452587402307906,278.95057566266,0.544674195812053,8.288235793648113
1,2024-02-15,53.90953898766118,2.563829503620707,6.419952004358065,24.10674634708105,2.4492988678583876,5.057705714263578,256.2956243514117,0.49554541454041845,7.75486576332421
1,2024-02-16,60.64404478024698,2.642018113048754,5.419795551955279,26.765142850686264,2.783310307355336,4.704781206190774,248.6422712973834,0.42269750624598573,6.60330565453822
1,2024-02-17,57.44014968967277,2.3625190366119138,5.57387071017289,23.942440215212862,2.5682341271071354,5.039864929365833,255.92109436636255,0.462250989939059,7.535437003934127
1,2024-02-18,55.876136993917186,2.207149250221623,5.973992975147676,30.029645664442903,2.0958125316366694,5.378859345888641,287.5721356271475,0.46446972461186914,7.291548655885076
1,2024-02-19,61.347586306616456,2.5148036793950332,4.902460131369193,25.288584430532953,2.8460664245013803,5.708044403704403,244.43833430631608,0.5064378145879413,6.118018302535007
1,2024-02-20,60.20623698129261,2.9732298604383915,5.681068170505052,27.106393789887964,2.6230168544509183,4.937358529433098,281.51491133049115,0.512872968412481,7.099613124222806
1,2024-02-21,57.63452123082566,2.3242124662869057,6.091933013881618,25.562795197974218,2.8189880817590542,4.6976850461147315,266.2215278419474,0.5000264090201129,6.886088293315299
1,2024-02-22,57.97927970887203,2.6173949436189874,6.2659182050567575,27.681619241852605,2.1798278954291694,4.735280278723627,286.6078427445645,0.45267067181262916,7.830976286409879
1,2024-02-23,56.66959328792196,2.324299788384577,5.162870030517438,29.48229772431757,2.480360135859616,4.613852069957087,235.9586670770002,0.5846116627812076,6.548238536117812
1,2024-02-24,59.98627140822388,2.553791089958577,5.152774045345053,23.021900668736517,2.58513283039309,5.534819683923373,303.9168000562026,0.4920284711645926,7.8606322949466785
1,2024-02-25,58.7731322315638,2.7423431389138453,5.862310623938999,21.32937628678186,2.80749907234928,4.5686226590898364,300.10652634925674,0.5104836575132302,8.368348261479557
1,2024-02-26,64.70213093894533,2.4122267963398145,5.826172928496467,26.193362327475906,2.2138827506252876,5.620268999833913,271.8756915240484,0.386161716144381,8.124204949997166
1,2024-02-27,64.84531122899878,1.9221076807803825,5.411493297478866,27.085263812735576,2.0393820172365293,5.731321510523511,280.21490079327106,0.5365365242491855,9.378349936627103
1,2024-02-28,61.184266057365285,2.310145035618984,6.9434224279127434,18.23468734958851,2.633334240561743,4.8763287043033055,281.96986719170144,0.5007109068769784,8.377584348431398
1,2024-02-29,59.56611002229091,2.8594362052441187,5.142225204021698,25.157885110386026,2.2685984050981305,4.336799556633117,248.98753412782332,0.43309444008776965,7.506646451016401
1,2024-03-01,62.82965674694456,2.836793603832916,6.480693042053342,20.42711324388042,2.974513108947052,5.079410871591425,281.05754320625255,0.4438234508612909,7.675597666787846
1,2024-03-02,62.02616035714876,2.849915048458744,6.25557489475342,27.160174963577614,2.682212946992102,5.668000875955982,261.00188135178036,0.4274641422391238,7.155307028888765
1,2024-03-03,57.05715574401696,2.9726107430364457,6.177099739340642,23.55454120208846,2.2633883369162695,4.846803879507138,273.3184861640813,0.48754802075995995,7.894915934943226
1,2024-03-04,59.45870287508698,2.4893336713829237,6.4288180887641015,20.701414606995602,2.539053073920072,5.344035601208915,268.8674951324569,0.5057771437130079,8.425645302061504
1,2024-03-05,61.076003177459306,2.6050698942089903,5.636604681271553,24.854056459168152,2.3456322613285137,5.029028146413051,296.4343427488198,0.5715562976671699,6.584385462162974
1,2024-03-06,60.61816917551748,2.71317794515325,5.593837905897701,24.06584431487736,2.2476869680628178,6.113867399536323,272.5750735207106,0.5314385333288276,8.828006323872096
1,2024-03-07,59.12078465902654,1.9754774602823189,5.463613661364823,28.09300708579205,2.7227742981458167,5.031739497614404,308.51072896470697,0.532800285716782,8.135354498137968
1,2024-03-08,56.203532038381695,2.835499759305115,5.622756101243177,25.3551852177624,2.8596693234955337,4.7401743831006025,276.3040913615759,0.5414101235804488,7.948171739708682
1,2024-03-09,54.74204660476787,2.302734636579238,5.7254611483666,27.53278886097566,2.0467706405189423,5.8274534929998065,309.0495720798759,0.5454390153231644,5.88977159253649
1,2024-03-10,56.77072528586192,2.452835840960471,6.4571520286246775,32.20107775056342,3.0593449808295454,5.166921390214456,300.832105295938,0.4800939677835514,6.771369379195952
2,2024-01-01,63.198061526428816,2.733336936471286,5.183265255862517,23.864650794888227,2.566949328119364,5.813052046461682,275.9602264424755,0.5029357224001046,9.12192512477045
2,2024-01-02,56.223101806949764,2.513367852409983,5.943275157301975,26.867716525363512,2.903632385052134,4.968542914114593,288.409725772123,0.393278839211019,7.09741119946
2,2024-01-03,60.62905898351641,2.2759330418899073,5.223348102872621,27.649293818323937,2.1907701456901347,5.39512257462468,280.8358760483709,0.3831676344444922,8.31923388465902
2,2024-01-04,61.233255769860406,3.1659717242101495,5.3109460423622545,25.702009223044392,2.561411953791289,4.6359358248229965,282.72499016273974,0.4308144140871372,7.104823092078492
2,2024-01-05,63.148018312460174,1.9852960062772662,5.803402670236678,25.56710878917168,2.463562963913021,5.186848588870608,315.8163849167872,0.5183528316666368,6.464967460655316
2,2024-01-06,59.62997608485567,2.6636232641195234,5.736716359234618,27.85070926629648,2.8241494204665476,5.425537806637446,283.68768261866273,0.44142730833965205,7.247640708480433
2,2024-01-07,59.10557596313358,2.7073874641498,5.670694711954906,28.502395696967294,2.4134899691313225,5.233817392831054,298.00980579781105,0.4882931697722604,7.822820671658783
2,2024-01-08,60.02347675262699,2.309391735113145,5.325055214987728,27.446350735967595,2.5236139544640084,5.236367422670362,248.24609139732323,0.5163633065779746,7.352872625421911
2,2024-01-09,54.99534850440965,2.079554807616181,6.200304155060853,24.703693173962446,2.3493151129931418,5.7881692434622005,299.4757303857301,0.5234553175988432,6.841044565139925
2,2024-01-10,56.76784372613074,3.2825754138426717,4.950377568240067,22.839221173056426,2.534743695536257,5.230981807841091,297.66887772208037,0.5442094283876063,6.706860481843454
2,2024-01-11,57.681534843094106,2.411605227327892,6.393246691784757,24.967615525476955,2.421460986259375,5.318692619133373,269.247920686588,0.4947341348607574,7.479366193726545
2,2024-01-12,62.28889940631087,2.8675840808013215,5.711280997445902,21.84458853372985,2.5384862098395233,3.8094428904363347,309.1315269845464,0.46170533799201835,8.917712067773483
2,2024-01-13,64.06077742882579,2.6839089738529767,5.659393855030633,25.957498693623172,3.039346899801374,4.602734082419606,277.57436298428485,0.46501940837783307,7.992921214771057
2,2024-01-14,55.53787934587494,2.6347923767760077,5.0965525346115115,21.521813927588877,2.3624996634373754,4.6569338468750034,285.11441479395495,0.5204357370895851,7.242890290321207
2,2024-01-15,56.92354900778842,3.0323722494976355,6.078790278646729,25.930898530042565,2.8202311158783258,4.890652985246195,283.69167703705455,0.47498722933691423,6.732017289648643
2,2024-01-16,61.24747133411995,2.585858907748781,5.32007660855913,22.201350153924547,2.4063001018230294,5.895009351743891,260.5884768763555,0.5791104202078777,7.747125926596492
2,2024-01-17,63.451792921429984,2.8846127923554614,5.865650126756885,22.754300060695112,2.1098243190319783,5.4734243399564155,281.3574054989942,0.47235178045884224,7.676466765102367
2,2024-01-18,63.30120104560813,2.495191604534552,5.298666785455788,29.09605183837014,2.3363563772802434,4.699377320528101,265.655596741164,0.5410750656116088,8.551691687078053
2,2024-01-19,55.06072949810943,2.864284746821897,6.446685550642468,26.875554744002628,3.0471196149336204,4.473034892372986,244.5103491905271,0.4675208429917532,6.827361185597343
2,2024-01-20,55.13870965622226,2.122009314820286,6.274004840527119,25.364847394259964,2.3586368825236823,6.065139533548376,234.3313250263294,0.4822546630242943,6.098057592043847
2,2024-01-21,57.7694265767186,2.216923533689645,6.560538802001129,24.47801249591335,2.806126576437463,4.560622808759187,247.07590162725063,0.4789555092144666,8.024760216932807
2,2024-01-22,58.35103007753727,2.468643455584687,6.147781556813574,27.924210925988156,2.6040489745655813,5.594221460624074,288.16286654044245,0.44784917003501734,7.94941429243097
2,2024-01-23,65.35242288391387,2.2700626240508583,6.32650312979357,30.512362237226224,2.1201165022028046,4.171719224929893,294.41979106049786,0.46517914900151336,8.588389754696793
2,2024-01-24,58.591379746719966,2.5895763732333363,5.585169169819528,23.745442281661557,2.669304239457321,4.716706875393417,272.0224305153553,0.5563446277769821,7.66686812819308
2,2024-01-25,60.321441550416694,2.574966045232175,5.35801079848925,18.335857256283585,1.9725293512880553,3.9352258012683716,294.9583883543352,0.4739583300395859,6.904726903957433
2,2024-01-26,62.14443474636236,2.0971475294107713,6.081792773327556,23.84685064669459,2.192489776584608,4.980762813912353,289.4293113987043,0.4736295639895533,8.999208627039193
2,2024-01-27,60.396504399087966,2.368579280713487,6.498604572174923,23.42534894205075,2.522465040956443,5.549945886352132,291.84066970449925,0.5798340179328877,8.51573763872638
2,2024-01-28,55.31333097574092,2.6634205214270965,4.855291950560896,23.116723841091815,1.937687249599454,5.63109733290666,255.20212887605388,0.4202996709868676,7.400675231452259
2,2024-01-29,55.61286273537513,2.218961427211016,5.654202603469844,17.008578790351997,2.6376253583758613,4.985330648996764,257.5242616655153,0.5530942496502036,7.152608706002775
2,2024-01-30,54.29308891867466,2.7405756676548436,5.962038653838628,21.443632005473585,2.7477104035138713,5.488382002612385,313.14025103091984,0.3641806945467028,7.843093609596394
2,2024-01-31,55.80838336320668,2.770253850609275,5.742666486548845,29.563653396628723,2.4037979500913145,5.655771812390664,279.59394085250335,0.5701300103516669,7.53212712153693
2,2024-02-01,62.940463877330835,2.9316212626785116,6.022975882126046,26.130438421540184,2.6552680859264273,5.601454016278516,295.0664944477365,0.4844912094013827,7.41578625916698
2,2024-02-02,59.53056118883264,2.4209918493209432,5.478741963988377,30.084987768450958,1.97891146943733,4.676318692916315,283.58396165186724,0.4362330635105101,7.546168920264197
2,2024-02-03,65.3288767538223,2.5790840701309303,5.414297603828621,23.490035038782594,2.609482336683645,3.823607655929901,245.7678023701786,0.3645135332358977,8.021314846790164
2,2024-02-04,60.025638638775945,2.3463771403354112,5.5720237950011855,22.714956738092283,2.7314005341902923,4.48677111090011,251.34325221881323,0.4396486417052139,8.841146330811023
2,2024-02-05,59.89529297245349,2.241946895343118,6.719738662414254,28.291740373416342,2.5044184728341476,5.387966935227873,262.0670767516108,0.4461330693350153,7.5870138705071986
2,2024-02-06,59.624873694537236,2.83139904829732,6.378264815500384,24.339275237087495,2.991977921745887,5.499971402222383,269.6875975728833,0.43375135858167957,7.560259272558848
2,2024-02-07,61.90179421748939,2.3724891518410614,5.769326151309156,27.248691789182004,2.6119260175461165,4.030832509072258,307.1704854204069,0.4535859943067267,7.613763791557277
2,2024-02-08,62.66421304694635,2.5356935626949766,5.851502609031169,25.42644318030898,2.3960899337870227,5.242365476594509,227.24030527063834,0.5270012137737244,6.704965861808642
2,2024-02-09,60.72204114752508,2.4727415430299877,6.022993764922483,27.101867533513015,2.49540489353985,5.741815714694071,271.97474265912683,0.44803875555141526,6.900327480953752
2,2024-02-10,57.51319290194902,2.5342022526213297,5.247619140255292,25.072769369578428,2.485642727067798,4.976485850127135,260.37323346319084,0.46636534413777864,7.2104472091976195
2,2024-02-11,62.13958722717112,2.2834136090078982,6.6230241376891374,28.986018902868526,2.3884393327364526,5.144487776682051,256.21213506989943,0.545982528836244,7.237871942152178
2,2024-02-12,58.12483303894964,2.3973700746518127,5.436738359872068,22.301589189123483,2.398615995649776,5.239763427718448,257.987833410909,0.45135547255991965,6.942455461957324
2,2024-02-13,55.08076466785201,2.5424872858614247,4.893985154254815,25.856995817437408,2.556496139838496,4.940174063657594,268.527658516386,0.4137946288117002,7.814967541950987
2,2024-02-14,62.45746622057723,2.871146632560229,5.155740690622309,26.084756596586224,2.481189516266389,5.304310727034029,263.2190262375691,0.49776164779202514,7.519441458843389
2,2024-02-15,61.60196438580684,1.9578158132962833,5.946235101894603,24.919511272170567,2.614108160542283,3.9955156041971547,264.58952944777377,0.6643185252696312,6.58259781429437
2,2024-02-16,59.74602957010191,2.678071380294786,5.760839231276981,26.8609954032755,2.6354042015117627,4.536437850403647,241.4077699010502,0.46601381431353656,7.241326730797262
2,2024-02-17,57.84254445420464,2.7193722638550395,5.859452638557473,24.07718097849654,2.7132422423733242,5.668774385737035,271.64744690199814,0.505688274724551,7.744901470093514
2,2024-02-18,60.43085417309968,2.350167204472814,5.087563088842207,25.71158978267852,1.8217491164968782,4.988577563051918,306.9862465259018,0.4153393108683057,8.107232607727891
2,2024-02-19,56.96727838351803,2.2278404007834793,5.910238110006394,26.650102520632355,2.7787015681359963,4.95299287903562,268.8591003330374,0.563325277723954,7.605383415635513
2,2024-02-20,57.07301684943778,2.8808468649881407,5.167316072937224,27.219131589029697,2.2252044202281906,3.8407962623867697,238.7895046675997,0.42893779618842504,7.139279897256534
2,2024-02-21,63.131123352902065,2.377200534027947,5.709805617608778,29.034188655817736,2.0087018994423906,4.977657572410957,280.4282139032229,0.5328333471301367,7.300310384274091
2,2024-02-22,59.00295581470725,2.7229292482104266,5.077676287014244,25.057346241768474,2.522493430247445,4.701053784256076,306.4783806464398,0.5585068765833967,8.189646002557406
2,2024-02-23,58.02938531574298,2.5839339773037544,5.457551208499378,33.32581415056816,2.7318370104918186,5.004555006883463,296.6810540362476,0.5696856494773019,7.992092708990015
2,2024-02-24,60.25714965181976,2.3709514837491,6.2198217825681805,22.56754973709823,2.3039847504022872,4.712710424742235,270.65863581498087,0.547969261078229,8.287726252441377
2,2024-02-25,58.02055640221595,2.72561515530551,6.275167772874332,24.668648458679833,2.863464749118307,5.583655621741631,274.29883478976217,0.5083129163643001,7.819947275800117
2,2024-02-26,58.535806133877166,2.81088048643994,6.121743243076998,25.031881450894712,2.3313842801334568,5.361378773232977,270.44557650948525,0.524612109083191,7.219290607008401
2,2024-02-27,58.57811009836087,2.42281341963069,6.20011228763057,23.133839191403634,2.4438477241734717,5.2143509467989535,317.4520125527628,0.488632491805511,6.329110202449849
2,2024-02-28,64.27742187384894,3.0801309972443502,5.325938953519948,28.22765624498167,2.7926297772762516,4.270159795473891,252.58703536966325,0.4147548483761705,6.9091368777787245
2,2024-02-29,63.03441305666951,2.1966258073187253,5.547624315576366,25.6740830627786,2.8243584274477405,4.864712434011822,294.3739435339675,0.37546430342389264,6.81314453814915
2,2024-03-01,64.07284995351503,1.882319146714207,6.380119720156192,21.708880036063174,2.7390845979310736,3.5665452920153218,265.78436570326227,0.5455241975783607,5.676030424971664
2,2024-03-02,62.23454184304159,2.4139682294819442,5.1408542358294405,26.079210386811855,2.801228087379484,5.230125621495987,283.02047130001586,0.5434766113731516,7.277752603629556
2,2024-03-03,55.84000386180953,3.0069319921141178,5.182197864517363,22.71917491684521,2.3239626415331083,4.786892056556293,266.1370046176993,0.463538678053696,8.382060989569053
2,2024-03-04,60.077473647864075,2.7149348326406213,5.671894198051109,25.688558641168473,2.0791963153268034,5.572759246475663,283.54581901614404,0.4784789396809022,7.419243677119776
2,2024-03-05,60.195612842954795,2.1962186737321767,5.157535076061763,24.495283388228465,2.3164372187617297,5.066068817622885,269.89358014927996,0.48796461967678983,6.515053641347987
2,2024-03-06,61.193256486577425,2.601946468151305,5.254228321077107,26.40968928468407,2.614199391667891,4.637413077132307,251.19036892207345,0.4105016610832397,8.753161152624042
2,2024-03-07,59.978737618404686,2.6165875348202254,5.125074262153189,27.34911093149721,2.4963227027575905,5.220055304939157,275.1401162910323,0.537366983071408,6.43915449214805
2,2024-03-08,63.31231929364919,2.0282234751068065,5.598420858789388,22.551995163119592,2.6910023045941767,5.4359994877226665,266.8978700135112,0.4778173127974507,7.490503993790177
2,2024-03-09,62.15335207163822,2.1496681288601347,5.63433730233736,23.61919516113828,2.2691579487061895,4.627742113056416,237.6023490043164,0.44965285551200884,7.16675808897516
2,2024-03-10,67.1445723383531,2.382552480615063,5.667048865340377,23.762898788693672,3.1986714385789554,4.40220290073005,282.19158986020943,0.5397562596126035,9.105783353126887
3,2024-01-01,65.62328418802754,2.450299815058055,6.092049486419064,24.40453424684083,1.8445485593595707,4.750302748731699,303.64244629319376,0.3516737347381628,7.468034356971541
3,2024-01-02,59.09477669564515,2.3845642752709457,6.328786779101601,25.483273483566723,2.4058200696880667,4.501652372321993,301.1051231179125,0.45520936240497667,8.542694069006812
3,2024-01-03,59.231801749819475,2.8541885487461407,4.927685371446194,23.052547197978946,2.8336862703841748,5.979366052288566,323.4168995227087,0.4081695481816925,7.106544174421039
3,2024-01-04,60.046417225211876,2.5734822164390114,5.722376458084724,23.45363326735903,2.678682485529958,4.805502897644849,280.142265201504,0.44839710552105394,8.25400396153267
3,2024-01-05,63.27107594421802,2.6916265147530765,6.140287560277448,28.825780029479848,1.9546965608547495,5.5257408457467365,259.8713101036878,0.49023681225296145,6.739380941795369
3,2024-01-06,59.325162181409446,2.3548252462462282,5.985592298667104,25.13342484893013,2.341866683941657,4.71546754965858,290.3683351507529,0.47063505242380316,7.538993326805712
3,2024-01-07,59.07706748661314,2.374194783969078,4.975791001407394,28.161946074022,2.1885726647130954,4.614512658858028,245.41177708778162,0.5209117353204475,8.232760764725999
3,2024-01-08,53.81178913671741,2.346947055181313,5.720683271977706,26.777304592773444,2.563985876278045,4.336856616323715,272.4927899763033,0.3879327128486248,8.599467871031543
3,2024-01-09,59.28841296005786,2.645604475677778,5.135604434291221,24.446466103153533,2.4558345991735546,6.035057227993273,256.2818868579696,0.40407708118049646,6.858154142012215
3,2024-01-10,59.937315173651996,2.2667233727394454,5.806917222399591,26.221094265656042,2.590849636179328,5.219370081201099,272.5217842340093,0.44729708377926886,7.2949272533678275
3,2024-01-11,65.34421062233308,2.944362669836679,5.996208288077452,23.63680450693939,2.374668328377213,5.69522325148821,262.8683682725717,0.41139548481309673,7.517662885057064
3,2024-01-12,59.02973338586314,2.3873291497784566,6.611233984129779,23.109257894047108,2.9586710481023837,4.216154647039111,249.6346012473034,0.421607150207234,7.821744725026043
3,2024-01-13,53.18707817384298,2.251457387148744,5.4315019090092,26.622712080052516,2.915125804078173,3.908283043551953,268.75816133000967,0.5323730568087133,6.955982567322135
3,2024-01-14,55.518438493473255,2.1665150717759962,6.022729576137568,21.316601600932334,2.2889986435609373,4.640352795771642,272.3953338626936,0.44364668797514195,6.8234866578563445
3,2024-01-15,61.06097497235499,2.4776347886756382,5.857492444120848,33.91621844927873,2.36105082899855,5.308350443197433,265.3360015483669,0.46370347543841806,7.875660221014048
3,2024-01-16,61.55699151332838,2.4954198264416063,6.371499180589322,23.701408701960162,2.592170152513833,5.55073937969854,250.4940512444476,0.5477573526619115,7.656820096972563
3,2024-01-17,54.38383811857402,2.683271174277943,5.799472488208164,28.156417662585582,2.449390823510986,5.654560764871489,291.45065098492177,0.5221648233730006,7.584425605217977
3,2024-01-18,65.1773210972091,2.8247164159566434,6.386171646587387,27.283738135890097,2.0681420267371085,5.198492191487821,265.70787596904626,0.38684010579996847,8.381389135666943
3,2024-01-19,59.18280491205244,2.5640473056860107,5.253553373542773,28.744689661506857,2.398484379305964,5.547930322021961,278.15511135626747,0.39181235727948405,7.664241192957113
3,2024-01-20,63.71662108731785,2.534590852014899,5.700343633093576,23.335473010714274,3.0781430858307077,5.537186443988847,301.48303281051614,0.5103056352269673,7.449843965669527
3,2024-01-21,59.082232641480815,2.3598712580178334,6.443126024112687,20.920300467098546,2.707192916417148,4.760594511910028,267.80123904416797,0.5335500855891243,6.668261663971256
3,2024-01-22,61.34354170397222,2.8394548699429447,6.14750571213656,28.067048450015065,2.5999599844477412,5.413836119754018,296.15933381298834,0.5181079775277712,7.626569622399633
3,2024-01-23,62.9388537404523,2.755028029682709,5.9664965496992135,29.360281464235587,2.162254291873592,5.296279560492343,267.210368218856,0.5147674688695137,7.264822637633877
3,2024-01-24,54.99187069357594,3.0073320175964837,6.381780378374951,26.802812264412818,2.34064219029209,5.184168866927488,288.31632995960587,0.4210015956098852,7.547389114734848
3,2024-01-25,62.468141476360415,2.6256787649377604,5.624818249731382,32.03547659059771,2.173885485929237,5.6736826825386055,291.4977763465913,0.5242485200075934,6.752848617752779
